Index, Time, Period, Seconds since, Mound, Comment," ""LSF""  [CurrentAnalysis.Dry basis]"," ""LSF""  [Rolling.Analysis1.Dry basis]"," ""SM""  [Rolling.Analysis1.Dry basis]"," ""IM""  [Rolling.Analysis1.Dry basis]"," ""Tph""  [Rolling.Analysis1.Dry basis]"," ""IM""  [CurrentProduct.Dry basis]"," ""LSF""  [CurrentProduct.Dry basis]"," ""SM""  [CurrentProduct.Dry basis]"," ""Tph""  [CurrentProduct.Dry basis]"," ""CaO""  [CurrentProduct.Dry basis]"," ""CaO""  [Rolling.Analysis1.Dry basis]"," ""MgO""  [CurrentProduct.Dry basis]"," ""MgO""  [Rolling.Analysis1.Dry basis]"," ""Al2O3""  [CurrentProduct.Dry basis]"," ""Fe2O3""  [CurrentProduct.Dry basis]"," ""Al2O3""  [Rolling.Analysis1.Dry basis]"," ""Fe2O3""  [Rolling.Analysis1.Dry basis]"," ""SiO2""  [CurrentProduct.Dry basis]"," ""SiO2""  [Rolling.Analysis1.Dry basis]"," ""SM""  [CurrentAnalysis.Dry basis]"," ""CaO""  [CurrentAnalysis.Dry basis]"," ""IM""  [CurrentAnalysis.Dry basis]"," ""Fe2O3""  [CurrentAnalysis.Dry basis]"," ""Al2O3""  [CurrentAnalysis.Dry basis]"," ""SiO2""  [CurrentAnalysis.Dry basis]"," ""Tph""  [CurrentAnalysis.Dry basis]"," ""Tons""  [CurrentProduct.Dry basis]"
68, 16/09/2023 15:48:52,60.061,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,85.28843,90.11774,2.77665,2.51286,1124.53634,2.21716,91.6783,2.87301,1124.13228,41.29833,41.57535,2.97273,2.57086,3.42671,1.54554,3.74857,1.49175,14.28532,14.55054,2.84526,41.70386,2.63736,1.49351,3.93892,15.45669,1169.6,2002.4878
69, 16/09/2023 15:49:52,60.058,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,87.01868,90.30948,2.7938,2.44021,1131.37269,2.21446,91.63327,2.86955,1124.22728,41.29519,41.53799,2.96975,2.63512,3.43055,1.54916,3.68706,1.51096,14.28954,14.52225,2.55053,40.95431,1.98335,1.93711,3.84197,14.73971,1134.29,2021.3926
70, 16/09/2023 15:50:52,60.06,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,83.92941,90.48322,2.78129,2.39614,1138.91689,2.21183,91.56066,2.8671,1124.16323,41.27714,41.491,2.97818,2.66406,3.43316,1.55218,3.67164,1.53231,14.29347,14.47371,2.62942,39.30471,1.97555,1.88164,3.71727,14.72187,1117.21,2040.0128
71, 16/09/2023 15:51:52,60.062,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,92.66435,90.23199,2.76502,2.39258,1139.97737,2.21062,91.5704,2.86447,1124.1724,41.26866,41.35781,2.98784,2.76696,3.43432,1.55356,3.68757,1.54125,14.28763,14.4578,2.59375,40.34788,2.09049,1.70342,3.56099,13.65456,1125.17,2058.7656
72, 16/09/2023 15:52:52,60.061,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,101.78878,90.95702,2.7315,2.38408,1142.19251,2.21021,91.65323,2.86113,1123.9898,41.27037,41.30289,2.99301,2.8728,3.43472,1.55402,3.68915,1.54741,14.27347,14.30365,2.49942,41.45367,2.16703,1.60517,3.47847,12.70616,1103.55,2077.1582
73, 16/09/2023 15:53:52,60.056,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,102.9023,92.18658,2.69161,2.3752,1145.58482,2.20929,91.74179,2.85736,1123.64398,41.2767,41.36756,2.9926,2.89642,3.43553,1.55504,3.68931,1.55327,14.25984,14.11097,2.44352,41.99795,2.11152,1.67062,3.52754,12.7018,1083.88,2095.2228
74, 16/09/2023 15:54:52,60.063,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,85.00378,92.58683,2.67083,2.37699,1146.54029,2.20848,91.67916,2.85679,1123.29641,41.28593,41.51093,2.97657,2.76141,3.43888,1.55712,3.71212,1.56169,14.27252,14.08543,2.7974,42.36402,2.12614,1.80277,3.83296,15.7654,1082.95,2113.272
75, 16/09/2023 15:55:53,60.057,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,86.82368,92.11354,2.67522,2.33133,1135.93394,2.20386,91.63765,2.85906,1122.63527,41.28473,41.51297,2.97444,2.70551,3.43576,1.55897,3.70544,1.58941,14.28022,14.16487,3.1449,41.13813,1.71189,1.7846,3.05503,15.22011,1042.2,2130.6421
76, 16/09/2023 15:56:53,60.061,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,83.24839,91.07051,2.71115,2.28068,1132.87541,2.20194,91.56003,2.86132,1122.44886,41.28014,41.4114,2.97502,2.73073,3.43497,1.55998,3.6716,1.60987,14.29217,14.31889,3.12346,40.74654,1.99399,1.67695,3.34382,15.68215,1100.8,2148.9888
77, 16/09/2023 15:57:53,60.062,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,86.22329,90.26554,2.70772,2.29912,1129.31676,2.2048,91.51277,2.85953,1122.39207,41.27206,41.26511,2.97961,2.80602,3.43933,1.55993,3.70405,1.61108,14.29551,14.39188,2.66987,40.33236,2.53823,1.55427,3.94508,14.68256,1115.83,2167.586
78, 16/09/2023 15:58:53,60.058,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,81.63096,89.32315,2.74527,2.26362,1123.20667,2.20431,91.42268,2.86158,1122.13974,41.26694,41.13423,2.97848,2.86832,3.43986,1.56052,3.66949,1.62107,14.30902,14.52405,3.10201,40.64993,2.14789,1.63131,3.50387,15.92939,1092.09,2185.7875
79, 16/09/2023 15:59:53,60.062,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,88.75174,88.80476,2.73817,2.26608,1116.25057,2.20652,91.39949,2.85923,1122.01566,41.27258,41.13345,2.96955,2.80135,3.44475,1.56117,3.70047,1.63299,14.3131,14.60392,2.61113,41.94338,2.45826,1.63897,4.02902,14.79987,1107.32,2204.2429
80, 16/09/2023 16:00:53,60.058,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,86.39602,87.72092,2.81325,2.19588,1114.45308,2.20282,91.35409,2.86382,1122.17622,41.27405,41.00433,2.9662,2.88648,3.43996,1.56161,3.61228,1.64503,14.32361,14.79011,3.45647,41.44467,1.78741,1.61322,2.88348,15.54267,1140.79,2223.2561
81, 16/09/2023 16:01:53,60.062,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,85.43958,87.52885,2.83796,2.16322,1115.47806,2.20523,91.30013,2.86528,1122.42981,41.27659,41.05613,2.961,2.83374,3.44178,1.56073,3.58057,1.6552,14.33358,14.85888,3.03201,41.56923,2.50715,1.45744,3.65401,15.49797,1151.8,2242.4527
82, 16/09/2023 16:02:53,60.061,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,85.88482,87.85261,2.83693,2.14423,1115.54129,2.2042,91.25015,2.86863,1122.68189,41.28794,41.24139,2.94711,2.6855,3.44055,1.56091,3.57502,1.66727,14.34734,14.872,3.27391,42.62208,2.08424,1.58136,3.29594,15.96784,1152.12,2261.6547
83, 16/09/2023 16:03:53,60.057,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,94.92261,88.4878,2.88108,2.08525,1108.84603,2.20008,91.27929,2.87402,1122.27465,41.30313,41.3375,2.93635,2.67238,3.43306,1.56043,3.47913,1.66845,14.35139,14.83058,3.72366,43.21175,1.66085,1.49982,2.49097,14.86032,1070.66,2279.499
84, 16/09/2023 16:04:53,60.061,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,80.8962,88.06714,2.92689,2.09435,1104.61108,2.19928,91.19092,2.87656,1121.87108,41.29915,41.32773,2.93323,2.6647,3.43299,1.56096,3.45089,1.64771,14.3654,14.92303,3.20191,40.7726,2.10027,1.62987,3.42317,16.17942,1070.3,2297.3374
85, 16/09/2023 16:05:53,60.06,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,84.18206,88.08968,2.97693,2.08928,1099.65978,2.19669,91.1342,2.88021,1121.25571,41.30244,41.49052,2.92531,2.53085,3.43032,1.56158,3.40908,1.6317,14.37774,15.00607,3.39985,41.73858,1.86692,1.64477,3.07066,16.03173,1039.67,2314.6653
86, 16/09/2023 16:06:53,60.058,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,76.36592,86.98575,3.04218,2.10624,1094.27795,2.19804,91.00835,2.88526,1120.66928,41.2974,41.51398,2.91984,2.40439,3.42994,1.56045,3.39657,1.61262,14.39856,15.23888,3.60419,40.58594,2.40274,1.40507,3.37603,17.23202,1042.55,2332.0412
87, 16/09/2023 16:07:53,60.061,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,75.72262,85.33029,3.11023,2.12502,1092.12851,2.20014,90.8744,2.88988,1120.29191,41.29051,41.44276,2.91773,2.33955,3.43052,1.55923,3.39806,1.59908,14.41978,15.54227,3.51463,40.36263,2.51216,1.3962,3.50748,17.23461,1070.99,2349.891
88, 16/09/2023 16:08:53,60.059,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,74.83693,83.60575,3.16873,2.12509,1092.5502,2.19943,90.73271,2.89297,1120.06147,41.28188,41.31829,2.91321,2.297,3.43156,1.5602,3.40047,1.60015,14.44106,15.84562,3.28167,40.11735,2.11241,1.68883,3.56752,17.24962,1090.26,2368.0621
89, 16/09/2023 16:09:53,60.062,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,82.17613,83.42069,3.19905,2.07205,1091.29022,2.19255,90.6649,2.89526,1119.64055,41.27389,41.17636,2.91587,2.4404,3.42782,1.5634,3.341,1.61242,14.4509,15.84623,3.2081,40.19656,1.46704,1.99314,2.92402,15.77473,1063.4,2385.7854
90, 16/09/2023 16:10:53,60.059,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,81.73941,83.10437,3.16031,2.10563,1093.14088,2.19246,90.59536,2.89308,1119.28529,41.25995,41.06096,2.92255,2.51328,3.43155,1.56516,3.39812,1.61383,14.4559,15.83933,2.637,39.37667,2.18247,1.80266,3.93427,15.12831,1071.84,2403.6493
91, 16/09/2023 16:11:54,60.058,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,76.50666,82.64498,3.14087,2.09488,1089.53722,2.1895,90.4789,2.89284,1118.7503,41.25817,41.07789,2.91414,2.42748,3.43468,1.5687,3.43195,1.63825,14.474,15.92482,2.8644,40.98703,1.87348,2.06791,3.87419,17.02053,1044.91,2421.0645
92, 16/09/2023 16:12:54,60.063,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,89.41714,82.82875,3.15417,2.05019,1086.25973,2.18685,90.47107,2.89226,1118.37323,41.2574,41.13453,2.91417,2.3852,3.43427,1.57042,3.39305,1.65499,14.47488,15.92236,2.81642,41.15259,1.87378,1.80316,3.37873,14.59436,1067.04,2438.8484
93, 16/09/2023 16:13:54,60.058,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,95.66956,83.74705,3.13782,2.05152,1089.85593,2.18668,90.51132,2.8921,1118.5656,41.27221,41.31142,2.90641,2.32157,3.43406,1.57045,3.38672,1.65083,14.47356,15.80694,2.87189,43.1451,2.16499,1.57381,3.40729,14.30517,1143.19,2457.9015
94, 16/09/2023 16:14:54,60.062,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,86.90448,83.63487,3.13805,2.04861,1092.77023,2.18839,90.48267,2.88984,1118.79486,41.2707,41.25189,2.9047,2.37545,3.43822,1.57112,3.38463,1.65216,14.47621,15.80572,2.62989,41.07255,2.39782,1.65831,3.97633,14.81849,1148.24,2477.0388
95, 16/09/2023 16:15:54,60.058,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,85.18773,83.55169,3.11822,2.06025,1092.08676,2.18656,90.44045,2.89169,1118.88941,41.27306,41.26068,2.89896,2.34452,3.4372,1.57197,3.41415,1.65715,14.48498,15.81342,3.13881,41.57964,1.95909,1.68493,3.30093,15.64969,1131.31,2495.8939
96, 16/09/2023 16:16:54,60.06,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,80.90589,83.24358,3.13856,2.02525,1087.45163,2.18479,90.36668,2.89476,1118.65178,41.26337,41.14915,2.90312,2.41993,3.43512,1.57229,3.37926,1.66856,14.49526,15.8429,3.34264,39.91926,1.94627,1.61656,3.14625,15.92037,1085.88,2513.9919
97, 16/09/2023 16:17:54,60.062,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,75.56173,82.5405,3.15557,2.02058,1079.57266,2.18364,90.25317,2.89911,1118.09024,41.24972,40.9217,2.90767,2.57307,3.43317,1.57222,3.37032,1.668,14.5112,15.89877,3.57953,39.23508,2.01382,1.56245,3.14649,16.85575,1036.36,2531.2645
98, 16/09/2023 16:18:54,60.059,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,80.90554,81.66996,3.11756,2.05946,1078.96015,2.18441,90.183,2.90009,1117.69582,41.24208,40.71509,2.90953,2.6797,3.43455,1.5723,3.44686,1.67367,14.52028,15.96358,3.03475,40.14592,2.29457,1.58267,3.63155,15.82385,1061.25,2548.952
99, 16/09/2023 16:19:54,66.064,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,82.20225,81.76357,3.06264,2.13022,1085.16623,2.19159,90.1094,2.89688,1117.96059,41.23576,40.69357,2.90712,2.68531,3.44361,1.57128,3.53325,1.65863,14.52753,15.90088,2.58427,40.49608,3.09035,1.45346,4.49171,15.36393,1148.19,2571.2778
100, 16/09/2023 16:21:00,60.062,66.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,72.13773,80.90292,3.03137,2.18768,1091.79878,2.19569,89.95683,2.89692,1118.12143,41.22151,40.52815,2.90725,2.75342,3.45015,1.57133,3.61831,1.65395,14.54683,15.98219,2.90173,39.21815,2.76276,1.57664,4.35589,17.2146,1139.89,2590.2759
101, 16/09/2023 16:22:00,60.059,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,72.91021,80.6371,3.02028,2.20539,1093.83192,2.19885,89.8188,2.9002,1117.82772,41.217,40.52415,2.89958,2.72596,3.4531,1.57041,3.65063,1.65532,14.56916,16.02545,3.35949,40.51598,2.71368,1.43276,3.88805,17.87518,1075.38,2608.1989
102, 16/09/2023 16:23:00,60.062,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,70.08362,80.27949,3.01442,2.19072,1089.39269,2.19911,89.67148,2.90356,1117.05574,41.2034,40.44332,2.90034,2.74938,3.45419,1.57072,3.65858,1.67003,14.59013,16.06268,3.42205,38.98399,2.23855,1.62066,3.62793,17.96092,995.728,2624.7944
103, 16/09/2023 16:24:00,60.059,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,65.75884,79.73733,3.03918,2.19546,1079.12379,2.199,89.50116,2.90872,1115.8462,41.19065,40.37946,2.8995,2.77813,3.45418,1.57079,3.65325,1.664,14.61626,16.16006,3.83364,38.866,2.18065,1.5818,3.44936,19.28765,905.473,2639.8856
104, 16/09/2023 16:25:00,60.059,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,60.56979,78.46681,3.05299,2.26482,1066.69696,2.20006,89.31486,2.91199,1114.30012,41.16996,40.22126,2.90157,2.77162,3.45669,1.57118,3.71717,1.64126,14.64113,16.35924,3.51029,36.85762,2.40564,1.64632,3.96046,19.68144,813.134,2653.4378
105, 16/09/2023 16:30:43,60.062,342.34, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,85.51333,78.70111,3.06011,2.31741,1065.05866,2.20513,89.28873,2.91062,1113.85963,41.17462,40.38711,2.89375,2.63022,3.46194,1.56994,3.73863,1.61328,14.64588,16.37745,2.72246,41.88568,3.0923,1.37999,4.26734,15.37465,1046.87,2670.8857
106, 16/09/2023 16:31:43,60.059,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,90.16798,79.5544,3.08529,2.34907,1065.45586,2.20522,89.29458,2.91264,1113.45061,41.18391,40.49514,2.88627,2.62985,3.46039,1.56918,3.6958,1.5733,14.64935,16.2567,3.24603,42.60441,2.21866,1.45286,3.22341,15.17931,1051.09,2688.4039
107, 16/09/2023 16:32:43,60.058,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,94.19354,79.7914,3.08155,2.38399,1063.633,2.20589,89.32482,2.91156,1112.97406,41.18607,40.51879,2.88677,2.6326,3.46086,1.56892,3.70656,1.55477,14.6445,16.21305,2.74555,41.51573,2.31256,1.52803,3.53367,13.89713,1038.99,2705.7205
108, 16/09/2023 16:33:43,60.064,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,102.21515,80.12017,3.06089,2.39626,1065.44668,2.20674,89.40805,2.90921,1113.35614,41.19325,40.45055,2.88658,2.70126,3.46112,1.56843,3.71275,1.54939,14.63204,16.10686,2.58432,42.1779,2.32913,1.50114,3.49636,12.91514,1166.53,2725.1626
109, 16/09/2023 16:34:43,60.057,60.07, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,116.8461,81.77102,3.08952,2.34195,1069.68155,2.20295,89.5729,2.9096,1113.99755,41.20813,40.61927,2.88676,2.71888,3.45382,1.56782,3.59908,1.53678,14.61091,15.86735,2.97359,43.15387,1.67165,1.4852,2.48273,11.79901,1201.3,2745.1842
110, 16/09/2023 16:35:43,60.062,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,95.83776,82.40217,3.03286,2.39416,1069.29314,2.20597,89.61272,2.90567,1114.07939,41.2069,40.58152,2.88992,2.80476,3.45775,1.56745,3.65058,1.52479,14.60155,15.69619,2.38845,41.02679,2.66178,1.51376,4.02929,13.23932,1126.05,2763.9517
111, 16/09/2023 16:36:43,60.064,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,111.73231,84.36813,3.04171,2.35553,1082.38012,2.20071,89.75586,2.90913,1115.12406,41.21937,40.80664,2.89452,2.81409,3.44715,1.56638,3.55946,1.51111,14.58503,15.42321,3.54115,42.76504,1.46298,1.4283,2.08957,12.45731,1253.35,2784.8408
112, 16/09/2023 16:37:43,60.053,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,91.69138,85.51848,3.06453,2.30868,1100.28839,2.1954,89.77081,2.91522,1116.34661,41.227,41.01613,2.89422,2.7697,3.43832,1.56615,3.48586,1.50989,14.58911,15.30963,3.93969,42.19921,1.49767,1.53567,2.29992,15.11107,1276.39,2806.1139
113, 16/09/2023 16:38:43,60.063,60.05, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,102.08463,86.89975,3.03571,2.34451,1110.73257,2.19931,89.85137,2.91328,1117.01256,41.23653,41.18485,2.89197,2.72995,3.4399,1.56408,3.48925,1.48827,14.57801,15.1103,2.6428,42.54524,2.85947,1.27906,3.65744,13.04617,1209.7,2826.2756
114, 16/09/2023 16:39:43,60.057,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,90.71163,87.5655,3.06299,2.30841,1115.95825,2.20229,89.85745,2.9126,1117.7669,41.23416,41.21904,2.89551,2.78692,3.44158,1.56273,3.42263,1.48268,14.57556,15.02493,2.8193,40.90591,2.67066,1.37577,3.67421,14.23737,1222.41,2846.6492
115, 16/09/2023 16:40:43,60.059,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,114.70506,90.45665,3.05088,2.27312,1121.25991,2.20272,90.00517,2.9112,1118.4242,41.25047,41.52136,2.8933,2.76278,3.43897,1.56124,3.33434,1.46685,14.55658,14.64785,2.69233,43.48648,2.27055,1.35474,3.07601,11.92903,1211.12,2866.8346
116, 16/09/2023 16:41:43,60.063,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,96.37807,92.22029,3.00165,2.28319,1130.7679,2.2065,90.04814,2.90962,1119.0775,41.25887,41.64865,2.88911,2.79148,3.44146,1.55969,3.3329,1.45976,14.55141,14.38588,2.69142,42.447,2.82988,1.34066,3.7939,13.81926,1211.81,2887.0315
117, 16/09/2023 16:42:43,60.058,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,106.31013,94.71962,2.97156,2.26398,1143.30132,2.205,90.14727,2.90985,1119.60329,41.26734,41.85677,2.89109,2.80546,3.43743,1.55893,3.28244,1.44986,14.53865,14.06232,2.94782,42.45709,1.97519,1.45027,2.86456,12.71934,1195.77,2906.961
118, 16/09/2023 16:43:43,60.062,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,110.06505,97.69262,2.95666,2.23137,1155.19879,2.20195,90.26364,2.91313,1119.69243,41.28978,42.19281,2.88126,2.71422,3.43001,1.55771,3.2087,1.438,14.52986,13.73871,3.58405,44.65801,1.68036,1.37395,2.30872,13.19887,1133.41,2925.8512
119, 16/09/2023 16:44:44,60.059,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,98.99345,100.11626,2.90186,2.23344,1170.30139,2.20313,90.31659,2.91105,1119.84267,41.29512,42.41476,2.88004,2.68607,3.43117,1.5574,3.20121,1.43331,14.52198,13.44873,2.6032,42.10615,2.38944,1.50964,3.6072,13.32018,1142.92,2944.8999
120, 16/09/2023 16:45:44,60.057,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,100.94289,101.16084,2.91161,2.16834,1179.29093,2.20171,90.3834,2.91071,1120.34641,41.30362,42.45209,2.87819,2.73832,3.42903,1.55744,3.13357,1.44515,14.51416,13.33142,2.85739,42.5315,1.99454,1.56273,3.11692,13.3716,1194.84,2964.8139
121, 16/09/2023 16:46:44,60.064,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,95.32271,101.47909,2.88474,2.16193,1188.14806,2.20115,90.41487,2.91006,1120.86787,41.30234,42.35263,2.88234,2.84669,3.42815,1.55743,3.13939,1.45213,14.50834,13.24535,2.81168,41.11076,2.11971,1.5563,3.29891,13.65131,1198.28,2984.7852
122, 16/09/2023 16:47:44,60.059,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,92.76826,101.34001,2.8267,2.16219,1196.43293,2.20172,90.42935,2.90357,1121.27346,41.29207,42.23089,2.89073,2.92557,3.43383,1.55961,3.19185,1.47621,14.49878,13.1952,2.11105,39.73713,2.27297,1.88879,4.29316,13.05043,1182.69,3004.4967
123, 16/09/2023 16:48:44,60.062,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,89.86659,100.43638,2.83946,2.12149,1203.78204,2.19852,90.42551,2.90265,1122.3384,41.28303,42.07972,2.89637,2.98354,3.43269,1.56136,3.17774,1.49788,14.49597,13.27626,2.77449,39.99959,1.80646,1.81054,3.27067,14.09776,1273.13,3025.7155
124, 16/09/2023 16:49:44,60.059,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,88.40707,98.60046,2.83784,2.13871,1207.75998,2.19674,90.41189,2.90279,1123.2765,41.26812,41.80214,2.9111,3.12965,3.43098,1.56185,3.22518,1.508,14.49314,13.43199,2.92336,39.13553,1.95407,1.63131,3.1877,14.08771,1258.59,3046.6921
125, 16/09/2023 16:50:44,60.057,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,94.74689,98.50685,2.87627,2.09655,1211.51497,2.19538,90.4396,2.90291,1123.69224,41.27576,41.89135,2.90783,3.069,3.4298,1.56228,3.17718,1.51543,14.49157,13.49723,2.92227,42.43838,1.99651,1.62733,3.24898,14.24991,1187.68,3066.4867
126, 16/09/2023 16:51:44,60.063,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,104.45276,98.09899,2.83532,2.15815,1217.65411,2.19662,90.53297,2.90211,1125.21166,41.29314,41.95796,2.89927,2.94203,3.42912,1.56109,3.2653,1.51301,14.48217,13.54804,2.7868,43.66257,2.3845,1.39929,3.33661,13.19804,1334.67,3088.7312
127, 16/09/2023 16:52:44,60.058,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,106.04926,99.12632,2.77012,2.21963,1218.57585,2.1977,90.62923,2.90135,1126.34199,41.30549,42.01893,2.89435,2.89534,3.42782,1.55973,3.33154,1.50095,14.47061,13.38658,2.78355,43.06414,2.37482,1.36471,3.24095,12.8201,1288.87,3110.2123
128, 16/09/2023 16:53:44,60.061,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,100.9759,99.05697,2.80533,2.16503,1219.80685,2.19605,90.69218,2.90312,1127.00756,41.31189,42.00074,2.89498,2.92242,3.42334,1.55886,3.27083,1.51076,14.46391,13.41393,3.21942,42.26532,1.92616,1.42854,2.7516,13.45764,1228.14,3130.6813
129, 16/09/2023 16:54:44,60.061,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,86.06197,98.72007,2.82805,2.15272,1217.56142,2.19762,90.6622,2.90474,1127.39108,41.30773,41.98712,2.89695,2.91005,3.42316,1.55767,3.25192,1.51061,14.46801,13.46869,3.17446,40.64465,2.48106,1.36815,3.39446,15.11872,1188.03,3150.4818
130, 16/09/2023 16:55:44,60.058,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,98.52345,97.75885,2.89125,2.11539,1219.72982,2.19451,90.71195,2.90937,1128.14733,41.31592,41.92313,2.89694,2.9307,3.41567,1.55646,3.19799,1.51177,14.46575,13.61712,3.84301,42.51403,1.67103,1.37585,2.29909,14.12284,1243.14,3171.2009
131, 16/09/2023 16:56:44,60.061,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,91.82617,97.43068,2.94499,2.07048,1219.38972,2.19376,90.71914,2.9128,1128.6419,41.32628,41.95687,2.89077,2.9062,3.41232,1.55547,3.13814,1.51566,14.47018,13.7054,3.54312,42.96448,2.06158,1.39853,2.88318,15.17062,1206.63,3191.3113
132, 16/09/2023 16:57:44,60.06,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,101.95873,97.18105,2.97563,2.05922,1220.72608,2.19144,90.78512,2.91571,1129.19487,41.33656,41.98911,2.8863,2.84083,3.40658,1.55449,3.11436,1.5124,14.46504,13.76753,3.49415,42.94464,1.7893,1.40161,2.50791,13.66045,1216.25,3211.5822
133, 16/09/2023 16:58:44,60.057,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,103.41892,96.81915,2.92226,2.12642,1224.38267,2.19497,90.85739,2.91395,1129.59395,41.35075,41.92847,2.87825,2.84951,3.40852,1.55287,3.20407,1.50679,14.45725,13.76634,2.63367,43.63699,2.87908,1.29222,3.72039,13.20157,1194,3231.4823
134, 16/09/2023 16:59:44,60.063,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,112.01698,97.59259,2.93667,2.10819,1229.29913,2.19442,90.97094,2.91334,1130.17465,41.36054,41.98117,2.87901,2.869,3.40544,1.55187,3.16037,1.49909,14.44233,13.68326,2.80413,42.87385,2.09778,1.39445,2.92524,12.11295,1222.29,3251.8539
