Index, Time, Period, Seconds since, Mound, Comment," ""LSF""  [CurrentAnalysis.Dry basis]"," ""LSF""  [Rolling.Analysis1.Dry basis]"," ""SM""  [Rolling.Analysis1.Dry basis]"," ""IM""  [Rolling.Analysis1.Dry basis]"," ""Tph""  [Rolling.Analysis1.Dry basis]"," ""IM""  [CurrentProduct.Dry basis]"," ""LSF""  [CurrentProduct.Dry basis]"," ""SM""  [CurrentProduct.Dry basis]"," ""Tph""  [CurrentProduct.Dry basis]"," ""CaO""  [CurrentProduct.Dry basis]"," ""CaO""  [Rolling.Analysis1.Dry basis]"," ""MgO""  [CurrentProduct.Dry basis]"," ""MgO""  [Rolling.Analysis1.Dry basis]"," ""Al2O3""  [CurrentProduct.Dry basis]"," ""Fe2O3""  [CurrentProduct.Dry basis]"," ""Al2O3""  [Rolling.Analysis1.Dry basis]"," ""Fe2O3""  [Rolling.Analysis1.Dry basis]"," ""SiO2""  [CurrentProduct.Dry basis]"," ""SiO2""  [Rolling.Analysis1.Dry basis]"," ""SM""  [CurrentAnalysis.Dry basis]"," ""CaO""  [CurrentAnalysis.Dry basis]"," ""MgO""  [CurrentAnalysis.Dry basis]"," ""IM""  [CurrentAnalysis.Dry basis]"," ""SiO2""  [CurrentAnalysis.Dry basis]"," ""Tph""  [CurrentAnalysis.Dry basis]"
261, 09/01/2023 15:03:52,60.062,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,109.38529,93.62585,3.29323,2.32949,1151.98513,2.24779,95.08742,2.96485,1152.13472,41.66803,40.47738,3.04947,4.38114,3.25467,1.44794,2.95339,1.26783,13.94253,13.90144,3.02983,44.92897,0.96974,1.51384,13.16529,1176.2
262, 09/01/2023 15:04:52,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,131.11349,95.29295,3.24057,2.32007,1154.59235,2.24555,95.18117,2.96279,1152.31872,41.68083,40.73279,3.04478,4.26205,3.25352,1.44887,2.95921,1.27548,13.93219,13.72281,2.32762,45.54793,1.6171,1.6772,10.78223,1209.54
263, 09/01/2023 15:05:52,60.058,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,103.19591,95.5488,3.27723,2.26494,1158.15227,2.24303,95.20567,2.96383,1152.50164,41.68595,40.81912,3.04212,4.22296,3.25098,1.44937,2.90722,1.28358,13.93104,13.73423,3.33994,43.28584,2.21191,1.53184,13.57179,1209.57
264, 09/01/2023 15:06:52,60.062,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,77.58556,93.80542,3.19508,2.31086,1166.29046,2.24339,95.13628,2.96189,1152.91585,41.68525,40.74554,3.03561,4.12234,3.25535,1.45108,3.04199,1.31639,13.93994,13.92537,2.53417,41.40531,1.02547,2.32547,16.66298,1275.82
265, 09/01/2023 15:07:52,60.058,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,82.63268,92.78337,3.20808,2.2956,1168.82694,2.24196,95.091,2.96253,1153.19222,41.68596,40.67635,3.03037,4.09751,3.25571,1.45217,3.0532,1.33002,13.94726,14.06173,3.14989,41.85764,1.35778,1.87332,16.25614,1237.99
266, 09/01/2023 15:08:52,60.068,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,100.12192,92.49986,3.25798,2.17135,1185.77017,2.23894,95.10792,2.96274,1153.79583,41.68839,40.65399,3.0294,4.11291,3.25381,1.45328,2.96903,1.36736,13.94592,14.12789,3.02647,42.38211,2.75287,1.53001,13.56453,1327.12
267, 09/01/2023 15:09:52,60.055,60.07, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,98.19247,92.75369,3.22292,2.10062,1194.33113,2.23691,95.11788,2.96097,1154.16298,41.69247,40.77945,3.02463,3.98049,3.25466,1.45498,2.96871,1.41326,13.94507,14.12272,2.4918,42.93447,1.55317,1.77856,13.67681,1265.14
268, 09/01/2023 15:10:52,60.057,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,93.89328,92.60894,3.18804,2.07188,1208.50087,2.23649,95.1136,2.96008,1154.80589,41.69248,40.87214,3.02363,3.86515,3.25549,1.45562,2.99648,1.44626,13.94527,14.16364,2.72464,41.69386,2.73578,2.12918,14.004,1339.02
269, 09/01/2023 15:11:52,60.061,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,83.8369,92.64919,3.10508,2.11971,1221.55881,2.23732,95.07295,2.96058,1155.33184,41.68527,40.9682,3.02769,3.72925,3.25619,1.4554,3.096,1.46058,13.94902,14.14856,3.10582,39.53614,4.23604,2.49382,15.06134,1309.92
270, 09/01/2023 15:12:52,60.061,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,82.27728,92.76578,3.05259,2.11191,1234.62585,2.23859,95.0236,2.96089,1155.85549,41.68697,41.43214,3.0218,3.22658,3.25825,1.45549,3.1716,1.50177,13.9569,14.2659,3.04363,42.17529,1.24049,2.61544,16.32726,1310.25
271, 09/01/2023 15:13:52,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,73.46463,93.06423,3.01182,2.05563,1248.2347,2.23863,94.93777,2.9626,1156.29276,41.67716,41.56126,3.02655,3.08474,3.25878,1.4557,3.18269,1.54828,13.9671,14.24883,3.45236,38.72693,4.45352,2.25075,17.0347,1287.9
272, 09/01/2023 15:14:52,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,86.75977,93.47175,2.89006,2.02602,1252.76752,2.23675,94.91011,2.96191,1156.53776,41.67799,41.9857,3.02237,2.56646,3.25965,1.45731,3.30594,1.63174,13.97124,14.27015,2.77227,41.91464,1.66466,1.78871,15.30244,1233.77
273, 09/01/2023 15:15:52,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,71.74747,92.34386,2.88623,1.96143,1250.86778,2.23656,94.82432,2.96144,1156.68065,41.67172,42.10634,3.02091,2.30149,3.26248,1.45871,3.32512,1.69525,13.98155,14.48992,2.84022,39.49134,2.52336,2.18675,17.43548,1203.02
274, 09/01/2023 15:16:53,60.061,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,91.71602,91.312,2.85489,1.98006,1251.29076,2.23687,94.81461,2.95974,1156.807,41.67274,42.07353,3.01735,2.2055,3.26471,1.4595,3.40324,1.71876,13.98242,14.62274,2.49122,41.99817,1.83385,2.32526,14.26668,1198.08
275, 09/01/2023 15:17:53,60.058,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,92.37171,90.26229,2.84695,2.01747,1257.78609,2.23758,94.80658,2.95856,1157.11656,41.67532,42.01998,3.01349,2.15499,3.26665,1.4599,3.46768,1.71883,13.98381,14.76574,2.63745,42.48833,1.78716,2.44484,14.42338,1254.02
276, 09/01/2023 15:18:53,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,77.62715,88.36062,2.8413,2.03536,1258.43312,2.23594,94.7483,2.95838,1157.20707,41.66923,41.6833,3.01405,2.29501,3.26765,1.46142,3.53001,1.73435,13.9904,14.95762,2.90567,39.56307,3.20141,1.82311,16.22334,1187.23
277, 09/01/2023 15:19:53,60.061,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,91.76396,86.48021,2.80496,2.10646,1256.16405,2.23784,94.73941,2.95439,1157.24939,41.67004,41.43413,3.00965,2.29008,3.27278,1.46247,3.66552,1.74013,13.98977,15.16261,1.99994,41.91299,1.47908,2.76631,13.75889,1171.52
278, 09/01/2023 15:20:53,60.058,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,83.63408,85.3478,2.79015,2.07992,1252.2657,2.23385,94.70359,2.95451,1157.20817,41.67064,41.33833,3.0062,2.2645,3.27221,1.46483,3.70836,1.78293,13.99564,15.32156,2.9927,41.87282,1.78934,1.33827,16.05446,1142.92
279, 09/01/2023 15:21:53,60.062,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,87.10292,86.03435,2.79178,2.04481,1247.2993,2.23228,94.68043,2.95292,1157.33719,41.66292,41.18669,3.01037,2.4862,3.27329,1.46634,3.64389,1.78202,13.99576,15.14796,2.50444,39.08196,4.40177,1.84499,14.03561,1200.05
280, 09/01/2023 15:22:53,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,80.32424,85.86524,2.76313,2.04014,1250.55943,2.23058,94.62975,2.95195,1157.7503,41.65665,41.03734,3.01177,2.62569,3.27477,1.46813,3.66857,1.79819,14.00077,15.10535,2.69889,39.65158,3.45579,1.84049,15.5818,1285.79
281, 09/01/2023 15:23:53,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,77.08737,84.29797,2.75213,2.06042,1248.86863,2.22882,94.56277,2.95143,1158.2266,41.6555,40.95311,3.00648,2.527,3.27674,1.47017,3.75394,1.82193,14.01017,15.34553,2.82226,41.24326,1.32508,1.84258,16.97376,1304.23
282, 09/01/2023 15:24:53,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,77.4075,82.9763,2.7878,2.06805,1246.64972,2.22742,94.50189,2.95172,1158.45241,41.65291,40.80507,3.00303,2.54839,3.27775,1.47154,3.76123,1.81873,14.01858,15.55584,3.03329,40.74397,1.84145,1.87078,16.82645,1231.97
283, 09/01/2023 15:25:53,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,82.18739,82.20767,2.78231,2.06933,1240.90593,2.2271,94.45954,2.95058,1158.76981,41.64997,40.73092,3.0018,2.53817,3.27998,1.47276,3.79686,1.83482,14.0233,15.66909,2.65065,40.67776,2.60008,2.14448,15.55637,1260.11
284, 09/01/2023 15:26:53,60.065,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,89.68709,82.56467,2.76051,2.02496,1238.92068,2.22524,94.44454,2.94991,1159.16234,41.64347,40.73551,3.00595,2.54209,3.27983,1.47392,3.78139,1.86739,14.02314,15.59352,2.75059,39.57714,4.32442,1.75279,13.96898,1282.67
285, 09/01/2023 15:27:53,60.058,60.07, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,82.3966,82.57379,2.76276,1.95438,1236.00939,2.22215,94.40171,2.95038,1159.50916,41.64458,40.7206,3.0014,2.56392,3.27958,1.47586,3.73409,1.91063,14.03036,15.59502,3.08913,41.99411,1.5253,1.52042,16.36714,1270.07
286, 09/01/2023 15:28:53,60.058,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,79.14571,83.02762,2.73793,1.91496,1234.02934,2.21968,94.34827,2.95069,1159.81995,41.64261,40.87636,2.99737,2.36746,3.27989,1.47764,3.73284,1.9493,14.03799,15.5573,3.04014,40.93541,1.65129,1.63358,16.56711,1260
287, 09/01/2023 15:29:53,60.062,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,76.28029,82.32296,2.75279,1.92294,1231.44679,2.21852,94.28699,2.95088,1159.91941,41.63803,40.75153,2.99702,2.44674,3.28096,1.47889,3.74047,1.94518,14.04576,15.65139,3.00763,40.01533,2.87047,1.90604,16.75076,1193.86
288, 09/01/2023 15:30:53,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,76.20817,82.69897,2.74739,1.93196,1228.32219,2.2191,94.23122,2.95027,1159.89676,41.6279,40.655,3.00067,2.55903,3.28296,1.47941,3.72681,1.92903,14.05029,15.53883,2.76416,37.91242,4.32817,2.40508,15.69064,1151.86
289, 09/01/2023 15:31:53,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,74.45159,81.59693,2.76359,1.92668,1228.37619,2.21909,94.16568,2.94951,1160.01063,41.61873,40.41888,3.00302,2.68865,3.28527,1.48046,3.73237,1.9372,14.05658,15.66837,2.73658,38.36969,3.8257,2.21655,16.25251,1198.93
290, 09/01/2023 15:32:53,60.061,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,75.34184,80.49521,2.79441,1.89389,1222.2965,2.21786,94.10434,2.9501,1160.01114,41.61273,40.21229,3.00375,2.78775,3.28582,1.48152,3.70624,1.95695,14.06412,15.82527,3.1375,39.42221,3.26826,1.86523,16.78605,1160.19
291, 09/01/2023 15:33:54,60.058,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,83.83938,80.90409,2.77188,1.93441,1224.63244,2.21882,94.07138,2.94873,1160.19839,41.61167,40.32119,3.0008,2.70725,3.28867,1.48217,3.7502,1.93868,14.0679,15.76888,2.57276,41.21904,1.97942,2.50734,15.36425,1223.28
292, 09/01/2023 15:34:54,60.062,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,82.80087,80.41023,2.8864,1.85729,1228.59116,2.21626,94.03329,2.95096,1160.41567,41.61235,40.3247,2.99849,2.75157,3.2867,1.48299,3.59145,1.93371,14.07519,15.94782,3.76968,41.84108,2.21964,1.48985,16.53239,1233.24
293, 09/01/2023 15:35:54,60.065,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,80.74621,80.23241,2.90211,1.94389,1233.55784,2.21794,93.98942,2.95188,1160.60155,41.61042,40.268,2.99689,2.79107,3.28791,1.48242,3.6315,1.86816,14.08146,15.96061,3.25504,40.92583,2.44336,2.88763,16.24175,1223.58
294, 09/01/2023 15:36:54,60.053,60.07, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,82.10289,79.96546,2.95766,2.0034,1240.52411,2.22006,93.94752,2.95316,1161.04325,41.60929,40.41563,2.99516,2.66063,3.28896,1.48147,3.63095,1.8124,14.08786,16.09957,3.35956,41.24763,2.43993,3.0774,16.14079,1302.09
295, 09/01/2023 15:37:54,60.062,60.05, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,71.6019,79.34497,3.01611,2.07578,1239.13028,2.22263,93.86812,2.95509,1161.36106,41.59479,40.22151,3.00474,2.84922,3.28982,1.48014,3.61914,1.74351,14.09567,16.17431,3.60638,36.86313,6.12745,3.40986,16.64046,1266.06
296, 09/01/2023 15:38:54,60.057,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,78.62418,79.46278,3.06771,2.14716,1233.5481,2.22482,93.81775,2.95699,1161.54444,41.58917,40.11245,3.0069,3.01531,3.29023,1.47887,3.58704,1.6706,14.10215,16.12891,3.65145,39.65627,3.74923,3.29353,16.32631,1224.21
297, 09/01/2023 15:39:54,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,74.18002,79.24519,3.10393,2.21066,1230.57498,2.22663,93.75222,2.95888,1161.61245,41.58394,40.04293,3.007,3.09444,3.29103,1.47803,3.58462,1.62151,14.11108,16.15949,3.64492,39.68461,3.0427,3.0463,17.32549,1185.68
298, 09/01/2023 15:40:54,60.061,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,75.75109,78.82322,3.173,2.2237,1224.10662,2.22695,93.69559,2.96079,1161.60922,41.57502,39.89122,3.01228,3.24583,3.29056,1.47761,3.52623,1.58575,14.11755,16.22028,3.70115,38.34943,4.91972,2.35383,16.4576,1160.44
299, 09/01/2023 15:41:54,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,92.34427,78.95767,3.14587,2.23025,1220.49642,2.22547,93.69169,2.95892,1161.81262,41.57409,40.00427,3.01123,3.12923,3.29182,1.47916,3.56062,1.59651,14.11696,16.22364,2.42024,41.242,2.64607,1.84906,13.91012,1231.5
300, 09/01/2023 15:42:54,60.062,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,81.47392,78.88659,3.11265,2.25776,1217.7141,2.22378,93.65188,2.95787,1162.0115,41.575,39.98968,3.00495,3.08445,3.29358,1.48108,3.60968,1.59879,14.12286,16.21214,2.66595,41.85945,0.77658,1.81317,16.19752,1230.41
301, 09/01/2023 15:43:54,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,79.34212,78.89892,3.09343,2.2794,1216.54608,2.22239,93.60614,2.95728,1162.24939,41.56864,39.88042,3.00673,3.21827,3.29467,1.48249,3.62944,1.59228,14.12739,16.15303,2.78071,39.33757,3.6249,1.86089,15.70105,1243.44
302, 09/01/2023 15:44:54,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,80.76763,79.19768,3.06265,2.29518,1215.76548,2.22199,93.56619,2.95605,1162.30293,41.56948,39.99628,3.00128,3.09762,3.29719,1.48389,3.66622,1.59736,14.1331,16.1205,2.60582,41.82617,0.96098,2.11143,16.24671,1181.59
303, 09/01/2023 15:45:54,60.061,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,87.40974,79.88161,3.07647,2.24203,1219.75739,2.22015,93.54838,2.95607,1162.45322,41.56397,40.1014,3.00495,3.1017,3.29655,1.48483,3.60481,1.60783,14.13407,16.03653,2.96069,39.62603,4.29658,1.69011,14.4743,1215.24
304, 09/01/2023 15:46:54,60.057,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,96.69692,81.2917,3.08897,2.21608,1224.77116,2.21895,93.55764,2.95585,1162.77926,41.56782,40.40607,3.0017,2.97126,3.29621,1.48548,3.54396,1.5992,14.13396,15.88703,2.88351,42.86969,1.9023,1.86791,14.09609,1272.45
305, 09/01/2023 15:47:54,60.062,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,89.88429,82.22233,3.07454,2.20617,1227.83443,2.21733,93.54687,2.95573,1162.91031,41.57119,40.62111,2.99656,2.83264,3.29625,1.48659,3.53252,1.6012,14.1368,15.78387,2.91744,42.76928,1.11996,1.75214,15.16115,1209.43
306, 09/01/2023 15:48:54,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,87.78522,82.4729,3.12647,2.15642,1225.58258,2.216,93.52962,2.95663,1162.98031,41.57522,40.73813,2.99149,2.77894,3.2957,1.48723,3.45544,1.60239,14.14135,15.81315,3.28474,43.04859,1.13098,1.79313,15.81139,1188.34
307, 09/01/2023 15:49:55,60.057,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,92.62921,83.10442,3.08395,2.18782,1227.0418,2.21498,93.52694,2.9569,1163.24549,41.57853,40.79962,2.9881,2.75041,3.29534,1.48775,3.49202,1.59612,14.1431,15.69155,3.04886,42.72267,1.81196,1.90094,14.74918,1254.5
308, 09/01/2023 15:50:55,60.062,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,96.19203,84.07145,3.0763,2.13858,1227.60407,2.21434,93.53446,2.95739,1163.44058,41.58184,40.92273,2.98569,2.7291,3.29456,1.48783,3.44602,1.61136,14.1434,15.55802,3.14172,42.75122,2.13352,1.99112,14.24844,1232
309, 09/01/2023 15:51:55,60.058,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,99.20156,85.07503,3.01763,2.11546,1218.27846,2.2153,93.54886,2.956,1163.44387,41.58369,40.98577,2.98415,2.7291,3.296,1.48784,3.45825,1.63475,14.14105,15.36882,2.48679,42.27559,2.40434,2.57581,13.25571,1164.67
310, 09/01/2023 15:52:55,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,112.53042,87.60517,2.9453,2.07835,1214.36599,2.21601,93.59383,2.95466,1163.57121,41.58461,41.34244,2.98685,2.57052,3.29614,1.48742,3.44276,1.65648,14.13381,15.01879,2.47067,41.89301,3.9392,2.49433,11.57515,1209.41
311, 09/01/2023 15:53:55,60.062,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,96.55741,88.83917,2.8998,2.02928,1213.55919,2.21567,93.60212,2.95447,1163.70587,41.59119,41.63218,2.98055,2.36486,3.29642,1.48777,3.44048,1.69542,14.13471,14.89308,2.88658,43.98276,0.67948,2.10272,14.46238,1212.2
312, 09/01/2023 15:54:55,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,94.52796,90.28771,2.79966,2.02623,1214.56653,2.2171,93.60455,2.95176,1163.80877,41.5891,41.7039,2.98078,2.36693,3.29949,1.4882,3.49696,1.72585,14.13211,14.62207,2.1654,40.80814,3.06294,2.69464,13.16699,1201.31
313, 09/01/2023 15:55:55,60.061,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,106.78615,92.27217,2.76105,2.00121,1214.10471,2.21618,93.63596,2.9519,1163.77991,41.59316,42.01283,2.97916,2.20136,3.29815,1.48822,3.47598,1.73694,14.12889,14.39313,3.01137,43.13959,2.36145,1.8661,12.90493,1152.79
314, 09/01/2023 15:56:55,60.061,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,95.0275,92.43512,2.78172,2.04476,1207.83519,2.2171,93.63948,2.95116,1163.70048,41.59332,42.04282,2.97927,2.22308,3.29919,1.48807,3.47313,1.69855,14.12796,14.38616,2.68111,41.65661,3.02239,2.58967,13.76317,1132.84
315, 09/01/2023 15:57:55,60.056,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,110.34044,94.4237,2.81523,2.06235,1208.1812,2.21653,93.68349,2.95178,1163.90063,41.60614,42.33949,2.9709,2.16525,3.29779,1.48782,3.39697,1.64714,14.12604,14.2003,3.204,46.17849,-0.01233,1.99972,13.4433,1235.39
316, 09/01/2023 15:58:55,60.064,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,97.21305,95.75648,2.84445,2.06696,1209.32433,2.21555,93.69337,2.95254,1164.17178,41.60767,42.52887,2.97135,2.13452,3.29637,1.48783,3.33632,1.61412,14.12555,14.08126,3.24801,42.13419,3.12825,1.87773,13.95164,1259.44
317, 09/01/2023 15:59:55,60.057,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,101.60529,97.26059,2.90972,2.03295,1211.88938,2.21383,93.7145,2.95416,1164.32668,41.61272,42.63209,2.96925,2.21358,3.29365,1.48776,3.21013,1.57905,14.12506,13.93518,3.69441,43.42105,2.21158,1.58435,13.94796,1220.64
318, 09/01/2023 16:00:55,60.062,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,102.2279,98.27404,2.8912,2.1129,1211.97669,2.21564,93.73688,2.95343,1164.46904,41.61888,42.91738,2.96467,2.01172,3.29488,1.4871,3.25554,1.54079,14.12325,13.86717,2.69448,43.87925,1.2874,3.00647,13.46038,1216.54
319, 09/01/2023 16:01:55,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,104.26346,98.74728,2.94129,2.11757,1203.89588,2.21482,93.76176,2.95527,1164.43752,41.6184,42.82396,2.96927,2.19601,3.29178,1.48625,3.18601,1.50456,14.12037,13.79635,3.97044,41.4101,4.70138,1.82037,13.02247,1152.23
320, 09/01/2023 16:02:55,60.057,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,110.21443,100.07529,2.96522,2.15607,1200.0653,2.21492,93.79973,2.9561,1164.40002,41.62161,42.82653,2.97002,2.33588,3.28992,1.48535,3.13858,1.4557,14.11617,13.62306,3.35738,42.80481,3.25394,2.26296,12.51585,1149.81
321, 09/01/2023 16:03:55,60.061,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,94.04436,100.58373,2.99624,2.15751,1199.44323,2.21374,93.80037,2.95813,1164.43766,41.62157,42.73079,2.97043,2.46614,3.28735,1.48498,3.08758,1.43109,14.11721,13.53902,3.96101,41.60248,3.12604,1.72075,14.51003,1178.76
322, 09/01/2023 16:04:55,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,86.72149,100.18667,3.04179,2.21793,1192.52034,2.21509,93.78098,2.96006,1164.4059,41.61869,42.58587,2.9739,2.63156,3.2865,1.48369,3.07347,1.38574,14.12005,13.56396,3.85171,40.5017,4.30192,2.99404,15.20333,1152.01
323, 09/01/2023 16:05:55,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,88.01346,99.55527,3.07009,2.2619,1192.97569,2.21607,93.76441,2.96156,1164.60852,41.61646,42.45142,2.97549,2.72915,3.28586,1.48274,3.07565,1.35976,14.12249,13.61712,3.58164,40.80904,3.55218,2.67947,15.00913,1238.37
324, 09/01/2023 16:06:56,60.061,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,90.03397,98.8928,3.16074,2.24794,1194.91312,2.21647,93.75411,2.96343,1164.68708,41.61534,42.37712,2.9775,2.81689,3.28446,1.48185,3.00582,1.33715,14.1246,13.72698,3.80814,41.18622,3.72289,2.40755,14.90548,1194.42
325, 09/01/2023 16:07:56,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,85.64806,97.14445,3.23319,2.31175,1193.60738,2.21935,93.73159,2.96466,1164.75342,41.61011,42.22591,2.98283,2.88531,3.2849,1.48012,3.01224,1.30301,14.12663,13.95205,3.4775,39.63756,4.97871,4.13643,14.88256,1190.02
326, 09/01/2023 16:08:56,66.067,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,108.94457,97.95588,3.24641,2.35977,1183.87786,2.22058,93.76986,2.96483,1164.49936,41.61359,42.1508,2.98372,3.05988,3.2842,1.47899,2.98876,1.26654,14.12205,13.81443,3.03505,42.78853,3.29063,2.81062,12.49632,1072.2
327, 09/01/2023 16:10:02,60.062,66.07, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,120.80353,99.53713,3.27227,2.38449,1184.79894,2.22267,93.83107,2.96295,1164.63287,41.62319,42.44146,2.97895,2.93434,3.28559,1.47822,2.94926,1.23685,14.11495,13.69812,2.29767,45.18213,1.20788,3.18372,11.47834,1214.72
328, 09/01/2023 16:11:02,60.058,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,97.02967,98.93819,3.24542,2.44265,1187.58724,2.22366,93.83916,2.96226,1164.71441,41.62444,42.3761,2.97782,2.94516,3.28653,1.47798,3.00493,1.2302,14.11372,13.7448,2.70937,42.104,2.54195,2.63267,13.63838,1195.87
329, 09/01/2023 16:12:02,60.061,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,97.74874,99.10522,3.26777,2.43119,1190.93022,2.22417,93.84935,2.96228,1164.76972,41.63033,42.52034,2.97251,2.80875,3.28684,1.47779,2.98764,1.22888,14.11416,13.77859,2.97132,43.91103,0.91426,2.43116,14.28308,1186.13
330, 09/01/2023 16:13:02,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,88.36512,97.60981,3.22622,2.50081,1187.79703,2.22585,93.83452,2.96154,1164.83418,41.63089,42.2294,2.96926,2.92909,3.28887,1.47758,3.07148,1.22819,14.11606,13.87172,2.70936,41.83551,1.68999,2.92587,14.86139,1189.72
