,id_eq,FCAO,SiO2,Al2O3,Fe2O3,CaO,MgO,SO3,K2O,Na2O,C3S,C2S,C3A,C4AF,A/S," ""CaO""  [CurrentProduct.Dry basis]"," ""SiO2""  [CurrentProduct.Dry basis]"," ""Al2O3""  [CurrentProduct.Dry basis]"," ""Fe2O3""  [CurrentProduct.Dry basis]"," ""MgO""  [CurrentProduct.Dry basis]"," ""CaO""  [Rolling.Analysis1.Dry basis]"," ""SiO2""  [Rolling.Analysis1.Dry basis]"," ""Al2O3""  [Rolling.Analysis1.Dry basis]"," ""Fe2O3""  [Rolling.Analysis1.Dry basis]"," ""MgO""  [Rolling.Analysis1.Dry basis]"
5635,Man_CLK462,1.54,21.03,4.95,2.42,66.33,2.81,1.51,0.69,0.33,67.21738999999994,4.854620888000007,9.02286,7.36406,0.6708877444808575,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5636,Man_CLK461,1.203349,21.01,5.01,2.46,65.68,2.55,1.93,0.7,0.42,65.63346622099998,7.026102880000003,9.114179999999998,7.48578,0.5894715879388764,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5637,Man_CLK462,1.48867,21.13,4.92,2.42,66.44,2.78,1.48,0.69,0.33,67.31570442999998,5.2247952479999995,8.94336,7.36406,0.6844868203824965,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5638,Aus_CLK463,1.683295,21.09,4.81,2.41,65.91,2.8,1.56,0.68,0.33,65.42303605499997,5.940219288000023,8.668779999999998,7.333630000000001,0.643929394787322,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5639,Man_CLK461,1.29325,21.04,5.06,2.47,65.36,2.76,1.89,0.74,0.43,63.38655924999999,8.531078928,9.229759999999999,7.516210000000001,0.6267862136084511,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5640,Man_CLK462,1.439288,21.18,4.89,2.42,66.61,2.79,1.43,0.66,0.43,68.03034855199999,4.9806778640000005,8.863859999999999,7.36406,0.7807977883475482,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5641,Aus_CLK463,1.745588,21.17,4.86,2.41,66.33,2.82,1.54,0.65,0.33,65.93536125199999,5.591769240000019,8.801279999999998,7.333630000000001,0.6357129486848087,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5642,Man_CLK461,1.366989,20.81,4.96,2.47,65.86,2.85,1.65,0.71,0.37,67.54166778099999,4.51059060799998,8.96476,7.516210000000001,0.6555604084773613,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5643,Man_CLK462,1.616965,20.9,5.03,2.43,66.43,2.85,1.55,0.72,0.4,67.74742548500005,3.8456801039999817,9.217939999999999,7.394490000000001,0.7283193481966923,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5650,Aus_CLK463,1.746556,21.02,4.9,2.42,65.83,2.8,1.77,0.68,0.33,64.75290052400003,6.050794728,8.890360000000001,7.36406,0.5675309920159449,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5653,Aus_CLK463,1.9925,20.95,4.88,2.42,66.29,2.81,1.61,0.67,0.41,66.29068249999997,3.93466803999997,8.837359999999999,7.36406,0.6827608844856913,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5654,Man_CLK461,1.304374,21.06,4.93,2.42,65.9,2.74,1.71,0.7,0.33,66.33245344600002,6.331872735999973,8.969859999999999,7.36406,0.5973983230783433,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5655,Man_CLK462,1.54269,20.98,5.11,2.4,65.88,2.5,1.93,0.74,0.45,64.70820901,6.5959356000000255,9.480700000000002,7.3032,0.6271670442139252,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5657,Man_CLK461,1.98,20.76,5.04,2.41,66.68,2.57,1.6,0.64,0.35,68.31267999999996,1.9029326560000257,9.278279999999999,7.333630000000001,0.6226835964310227,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5658,Aus_CLK463,1.611923,21.09,4.87,2.45,65.83,2.84,1.57,0.66,0.33,64.927631467,6.533147512000006,8.7601,7.455350000000001,0.6289863562245082,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5659,Man_CLK462,1.903677,20.75,5.06,2.42,65.57,2.9,1.86,0.76,0.41,64.03192093299995,5.3380676240000255,9.314359999999999,7.36406,0.6321724562918355,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5660,Man_CLK461,1.653331,20.56,5.27,2.48,66.26,2.63,1.85,0.66,0.35,67.80748949900006,2.7139019199999765,9.76934,7.54664,0.5477378545326383,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5664,Man_CLK462,1.443483,20.98,5.06,2.5,66.52,2.92,1.32,0.6,0.33,67.91042070699994,4.484867904000033,9.178999999999998,7.6075,0.7094278405191239,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5667,Man_CLK462,1.696205,20.99,5.02,2.44,66.07,2.86,1.7,0.7,0.35,65.328159445,5.685445495999993,9.17452,7.42492,0.6160926965158061,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5668,Aus_CLK463,1.50384,21.27,4.88,2.44,65.77,2.8,1.59,0.67,0.33,63.70249735999998,8.305389128000009,8.803519999999999,7.42492,0.6264271808618553,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5670,Man_CLK462,1.775928,21.01,4.98,2.41,66.22,2.82,1.68,0.72,0.38,65.77387711199998,5.161693808000031,9.11928,7.333630000000001,0.6566003202928392,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5672,Man_CLK461,1.724638,20.77,5.15,2.45,66.22,2.41,1.75,0.7,0.4,66.60741870200002,4.002309951999997,9.5021,7.455350000000001,0.6353564074909305,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5675,Man_CLK461,1.536116,20.73111,5.00694,2.417185,65.99126,2.404177,1.794073,0.7398605,0.4130646,67.74725775399995,3.6102065353840445,9.17851398,7.355493955,0.6480533909620507,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5676,Man_CLK462,1.590017,21.15485,4.891273,2.41441,65.99174,2.825032,1.492617,0.6752507,0.3659188,65.09037601899995,6.6638819717456315,8.876691729999997,7.347049630000001,0.7013418292375682,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5677,Aus_CLK463,1.497384,21.32138,4.826872,2.437655,65.65938,2.778286,1.503095,0.6671665,0.3428364,63.24822497000001,8.815533219710431,8.66669854,7.4177841650000005,0.6720605317580335,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5678,Man_CLK461,1.781737,20.6883,5.026654,2.461011,66.4381,2.35289,1.542454,0.6824858,0.3979926,68.69666647100001,2.016894349428817,9.156602487999997,7.488856473,0.7095043466016372,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5679,Man_CLK462,1.367052,21.0833,4.983373,2.430678,65.71687,2.84407,1.647069,0.7518128,0.3890171,64.780859724,7.37700893920961,9.093231274,7.396553154,0.6932303560070409,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5680,Aus_CLK463,1.538889,21.25533,4.803759,2.426255,65.75629,2.787346,1.573387,0.6881586,0.3445381,64.14733385900001,7.820411528436821,8.62473789,7.383093965,0.6547862566168412,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5681,Man_CLK461,1.69201,20.92175,5.106565,2.488777,66.51212,2.365264,1.351708,0.6833637,0.3980521,67.01251303000002,4.232287043984002,9.321386566,7.573348411,0.8102354506763298,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5682,Aus_CLK463,1.548704,21.31539,4.819054,2.435182,65.94855,2.795002,1.531984,0.6758086,0.3408599,64.31809403399996,7.833638613460842,8.650165156,7.410258826000001,0.6625235518945372,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5683,Man_CLK462,1.246922,21.20837,4.987288,2.469859,65.98515,2.826902,1.431387,0.67858,0.3694297,65.32921503400003,7.690844122457605,9.037311771999999,7.515780937000001,0.7364873213798846,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5685,Man_CLK462,1.581948,21.16073,4.831916,2.374599,66.14318,2.777987,1.530677,0.7053046,0.3617824,66.150739214,5.905583146843227,8.786755891999999,7.225904757,0.697126326483349,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5686,Aus_CLK463,1.710639,21.1708,4.747676,2.396173,65.90015,2.789848,1.626761,0.7055987,0.3432304,65.09600452299998,6.334914727315244,8.527016684,7.291554439,0.6413895264262941,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5687,Aus_CLK463,1.706516,21.19361,4.785993,2.412254,65.81052,2.797788,1.589204,0.6977951,0.3436444,64.29414009000003,7.01789992814561,8.601347682,7.3404889220000005,0.6527043093555163,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5688,Man_CLK461,1.736228,20.75856,4.978618,2.396124,66.54491,2.525569,1.660759,0.6831323,0.3969162,69.19827537800003,1.9796815396496044,9.139095892,7.291405332,0.658457444441507,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5689,Man_CLK462,1.254023,21.13207,4.976482,2.455286,66.05083,2.873052,1.319205,0.6486745,0.3540886,66.24100424100001,6.762429920494405,9.033333387999999,7.471435298,0.7648181445524778,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5691,Man_CLK462,1.757328,20.69528,4.900563,2.415894,65.98027,2.834208,1.809903,0.7365897,0.3641053,67.79075822800002,2.7952871909695745,8.898799302,7.351565442000001,0.6059430485426073,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5692,Aus_CLK463,1.713312,21.16399,4.802357,2.425839,65.86122,2.794739,1.551566,0.6880677,0.3411378,64.56862537199999,6.7050360717343835,8.621726461999998,7.381828077,0.6611174377155122,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5693,Man_CLK461,1.402967,20.85865,4.961568,2.447808,65.70267,2.916321,1.689673,0.7342363,0.3729839,66.40617164899999,5.396501275393597,9.006464064,7.448679744000001,0.6546541880197561,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5694,Man_CLK462,1.481785,20.91462,4.9684,2.446798,65.96264,2.905104,1.720562,0.7480678,0.3838324,66.673816365,5.112993213600035,9.026277784,7.445606314,0.6578786813330391,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5695,Aus_CLK463,1.911259,21.14639,4.828959,2.420458,65.79475,2.788214,1.570542,0.6969077,0.3430518,63.454926358999984,6.886824023548854,8.701326414,7.365453694,0.6594923408868916,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5696,Aus_CLK463,2.29,20.97,4.81,2.38,65.97,2.82,1.57,0.71,0.34,64.15229999999997,4.691532984000034,8.719539999999999,7.24234,0.6643089150116503,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5698,Man_CLK462,1.488993,20.94462,4.841507,2.408721,66.41825,2.867677,1.516528,0.6773391,0.3672519,69.17817819099999,3.2875757134864116,8.754437618,7.329738003,0.6925900661679025,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5699,Aus_CLK463,1.566456,21.13054,4.861223,2.441573,65.92402,2.808116,1.490193,0.6603349,0.3366568,65.25839354,6.539792441209599,8.751099434,7.429706639,0.6686268288093635,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5700,Aus_CLK463,1.6,21.04728,4.855408,2.446157,65.75755,2.802382,1.575947,0.6680871,0.3389092,65.10942259599999,6.31045062981763,8.727933555999998,7.4436557510000005,0.6382746117133596,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5702,Man_CLK462,1.725847,20.83125,4.929087,2.423126,66.38128,2.873846,1.509439,0.674148,0.3642843,68.316091097,2.8854853281104127,8.962151358,7.373572418,0.6915067364682642,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5703,Aus_CLK463,1.494769,21.14867,4.811882,2.43489,66.00584,2.812029,1.524054,0.6565961,0.3408842,66.08656206499998,6.18716323491838,8.63165342,7.409370270000001,0.6552627217503598,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5704,Aus_CLK463,1.61,21.17539,4.799342,2.430389,65.88644,2.795183,1.633613,0.6807423,0.3457987,65.01898741399994,6.7152546771184305,8.606038112,7.395673727,0.6277784395104056,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5706,Man_CLK462,1.864634,20.80492,4.948595,2.432313,66.2991,2.90242,1.598503,0.6884732,0.3717794,67.47245028599998,3.020202429920033,8.998303153999998,7.401528459000001,0.666654984780499,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5707,Aus_CLK463,1.516071,21.16768,4.794644,2.428178,65.64462,2.792869,1.636511,0.6919986,0.3488489,64.51024204699998,7.365418825052828,8.597329423999998,7.3889456540000005,0.6349255163128327,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5708,Aus_CLK463,1.49,21.12088,4.81857,2.422771,65.54951,2.788665,1.724646,0.7047692,0.3544888,64.43186142000002,7.370441844992008,8.669881968,7.3724921530000005,0.6130002781404946,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5711,Aus_CLK463,1.683584,21.15231,4.763739,2.400062,65.89738,2.792128,1.623886,0.6841755,0.3457791,65.22192025399998,6.270003368580824,8.563003446,7.303388666000001,0.6333225373713162,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5712,Man_CLK462,1.748785,20.7829,4.789465,2.403411,66.54423,2.889133,1.579687,0.5914645,0.3315459,70.21971299499997,1.2403271951280388,8.625510837999999,7.313579673000001,0.5894681692281534,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5714,Aus_CLK463,1.705855,21.11374,4.789636,2.418336,65.99071,2.801478,1.646633,0.6897385,0.3496422,65.60422557700002,5.802614185099188,8.600710887999998,7.358996448,0.6304760776494542,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5715,Man_CLK462,1.542215,21.09128,4.815756,2.40455,66.40041,2.881054,1.590794,0.633769,0.3694202,67.953228537,4.468698547211247,8.6932548,7.31704565,0.6387056389116863,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5717,Man_CLK462,1.33823,21.22695,4.834699,2.388425,66.05231,2.908014,1.696594,0.7055826,0.3840197,66.23124404800001,6.7832005978767995,8.77073725,7.267977275,0.6460031805545786,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5718,Aus_CLK463,1.570739,21.12611,4.766494,2.418904,65.78268,2.805087,1.609013,0.6736649,0.3399132,65.36803639899996,6.431223269820819,8.538423532,7.3607248720000005,0.6289131953605029,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5720,Man_CLK462,1.54512,21.11764,4.742362,2.356749,66.31196,2.8866,1.529596,0.6535814,0.3580509,67.94240265399996,4.543517986574429,8.579639992,7.171587207000001,0.665692542770787,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5721,Aus_CLK463,1.574491,21.18334,4.799112,2.428064,66.0092,2.811684,1.559824,0.6702052,0.3436404,65.60775040300004,6.402938433878418,8.609362511999999,7.388598752,0.6499415139126302,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5723,Man_CLK462,1.578685,20.98375,4.912221,2.39725,66.10792,2.929208,1.630613,0.6945539,0.3743462,66.79364750699997,4.9231926735152385,8.961238649999999,7.294831750000001,0.658732057800575,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5724,Aus_CLK463,1.751364,21.14134,4.803853,2.430459,65.70943,2.793538,1.592955,0.6865683,0.3442416,63.951261861999974,6.988973682033652,8.617873822,7.3958867370000005,0.6456529886192203,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5726,Man_CLK462,1.878746,20.94614,4.757772,2.369443,66.4911,2.956728,1.495227,0.6529002,0.3665759,68.49521334799996,2.6101674721584374,8.598998244,7.210215049,0.6879630356936931,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5727,Aus_CLK463,1.774603,21.23675,4.830247,2.429579,65.76602,2.806768,1.568632,0.6848491,0.3443355,63.18586129099997,7.768561599782451,8.689306882,7.393208897,0.6548088836897897,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
5729,Aus_CLK463,1.752978,21.08711,4.772861,2.405984,65.90854,2.814285,1.593603,0.6807863,0.3432139,65.41061958399999,5.7275999504432065,8.577156721999998,7.321409312000001,0.6414704546276401,41.43356,14.46857,3.37388,1.56571,2.82999,0.8081880405596233,0.8054537616158308,0.24818909748712317,0.15666209790087196,0.3808095328001513
